566 185 343 186 569 370 311 400 687 368 279 394 499 501 365 503 548 702 382 705 534 951 396 960 
565 198 343 200 569 386 319 418 685 375 282 404 506 512 367 515 553 709 382 762 541 965 394 973 
563 224 338 226 571 417 317 446 684 382 282 412 508 535 366 535 563 725 381 742 554 985 378 1002 
556 245 333 241 569 433 306 450 682 380 265 403 507 545 357 547 568 729 371 792 557 990 363 1012 
550 246 330 245 568 432 300 449 681 379 255 385 507 551 356 556 566 782 372 811 559 1004 366 1028 
542 249 318 246 568 432 291 451 654 371 262 380 507 557 356 564 564 793 372 814 562 1011 368 1028 
534 255 307 250 567 437 278 460 618 370 293 378 503 552 353 557 560 772 372 804 564 989 368 1016 
533 261 307 258 561 443 275 464 610 368 301 377 503 552 353 555 566 745 374 758 565 980 369 1009 
529 263 310 271 552 443 278 469 619 364 281 380 503 555 353 565 559 784 377 757 570 1008 374 1024 
528 266 311 270 552 442 283 469 610 364 281 382 503 551 353 558 572 734 368 771 586 1005 374 1008 
527 267 307 265 553 445 283 467 586 367 301 382 499 549 350 555 575 749 375 745 583 992 378 1005 
525 268 306 264 553 443 276 466 596 363 306 375 499 547 350 553 576 725 361 746 582 987 380 977 
524 267 306 267 553 445 278 466 603 358 286 367 499 547 349 552 573 715 367 724 583 984 378 983 
523 267 307 270 554 444 280 466 621 348 270 368 499 549 349 553 555 757 367 728 577 985 369 999 
521 269 307 270 554 445 283 468 620 349 272 368 498 548 349 553 564 723 370 730 582 978 369 998 
520 269 307 267 557 444 280 467 609 350 293 367 497 548 349 552 566 708 362 752 581 970 368 977 
520 270 307 268 557 449 280 466 631 355 277 377 497 549 348 555 566 701 354 756 581 966 365 978 
521 270 307 270 555 448 283 467 645 365 268 394 497 552 348 562 568 705 356 791 581 966 362 993 
521 269 307 270 554 447 293 469 646 375 269 404 497 552 348 560 567 701 356 789 580 960 361 993 
521 269 308 269 554 447 294 468 644 379 270 405 497 553 348 560 569 741 354 784 581 960 359 993 
522 269 308 269 554 447 286 464 652 404 259 412 500 553 348 560 565 710 346 759 571 960 348 987 
521 269 308 271 554 445 292 464 671 407 244 418 499 554 347 564 555 756 348 795 568 965 350 1005 
521 269 308 271 554 443 298 464 673 409 247 421 499 554 348 563 552 760 366 797 564 966 355 1009 
521 270 308 272 554 443 295 464 668 421 250 432 499 556 348 564 558 754 363 792 566 964 355 1005 
521 270 308 272 554 443 299 464 671 427 251 435 498 557 348 564 552 760 364 803 562 964 356 1010 
521 270 309 274 553 442 304 464 670 431 251 443 499 556 349 563 555 715 365 800 565 955 362 1003 
521 271 309 274 551 442 303 465 664 448 253 455 499 556 349 559 570 719 347 737 559 955 359 971 
521 271 309 275 551 442 303 466 646 459 274 466 497 556 348 559 569 709 348 754 559 954 357 976 
521 272 312 275 550 442 299 447 624 481 283 484 501 557 366 561 569 743 380 781 560 955 394 976 
521 272 314 275 550 434 292 441 612 503 298 531 501 554 370 560 571 729 386 784 561 955 405 976 
521 271 316 275 552 432 290 443 599 523 323 572 502 555 372 562 563 765 396 794 561 960 407 984 
522 271 317 275 555 432 290 445 582 543 338 581 503 556 373 564 582 734 393 796 560 948 405 983 
523 270 318 274 557 429 290 446 577 547 340 583 502 550 371 560 585 718 392 789 559 945 401 967 
535 269 325 274 568 429 286 446 575 555 340 585 504 559 374 567 571 762 391 805 548 953 399 987 
544 267 332 273 581 422 278 445 571 551 341 587 505 562 373 568 544 784 391 813 538 962 401 989 
554 263 337 272 613 411 260 436 577 537 335 579 508 562 373 568 552 742 383 812 540 956 387 988 
568 262 351 270 675 391 196 385 580 534 284 534 511 565 376 569 552 777 381 811 542 964 387 1010 
574 265 356 270 686 391 183 375 583 529 260 520 511 562 375 563 544 778 379 808 532 965 394 1007 
577 272 356 281 679 397 191 390 583 528 263 521 511 562 374 563 537 777 389 808 518 968 394 1011 
577 272 353 284 678 399 196 398 583 527 267 522 514 561 374 564 533 775 388 809 508 968 387 1012 
575 267 351 282 673 395 196 401 584 526 268 523 515 559 375 564 533 784 395 812 515 971 393 1012 
572 253 343 264 668 382 198 395 579 514 269 517 515 550 375 560 529 784 395 811 515 970 393 1010 
562 203 321 208 667 342 188 361 576 465 266 492 504 514 364 528 531 747 395 770 518 917 395 958 
548 178 309 181 645 317 184 339 560 452 261 472 487 499 349 510 519 725 389 749 516 906 395 942 
535 152 301 156 621 298 173 315 550 437 250 454 479 475 341 487 517 703 380 697 517 885 394 911 
514 127 285 133 583 274 170 307 545 428 244 455 471 441 333 448 513 666 371 675 512 784 396 862 
501 121 278 131 552 274 175 320 551 428 249 468 456 456 321 470 509 664 367 696 512 835 396 868 
493 125 276 138 532 285 197 331 566 420 304 484 450 463 325 481 503 671 360 677 512 857 369 873 
495 127 280 136 546 293 242 332 618 404 391 480 451 469 329 487 503 672 360 698 502 869 366 883 
503 126 284 134 561 287 251 338 664 388 403 471 456 468 332 483 504 656 360 679 504 818 369 844 
515 118 295 133 593 277 257 342 693 364 396 474 478 465 344 476 520 668 373 687 537 839 399 868 
577 111 343 126 666 262 261 330 735 314 372 495 532 461 387 473 569 673 382 694 585 869 399 883 
620 105 378 115 698 259 272 305 755 290 303 501 565 454 426 462 593 677 400 698 604 882 421 887 
654 99 409 107 705 267 283 291 738 421 237 502 591 453 448 460 598 679 422 691 583 874 441 875 
719 108 463 104 748 309 320 285 707 431 198 467 643 467 504 463 635 717 473 687 613 908 481 920 
758 113 492 100 741 320 343 278 695 436 197 457 645 473 514 467 650 713 478 681 618 883 478 901 
789 113 510 102 805 337 354 280 697 433 217 461 680 480 538 469 673 711 509 686 657 844 516 857 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
909 527 674 514 935 655 598 634 866 582 614 635 912 961 738 945 898 1295 729 1296 887 1625 739 1612 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
680 367 624 550 773 306 675 597 698 294 635 517 955 521 895 640 1200 619 1152 719 1439 725 1394 826 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
521 396 545 531 589 251 653 478 492 459 643 502 903 421 893 538 1163 416 1155 525 1398 433 1396 531 
506 314 540 425 526 283 627 479 492 438 644 506 736 354 746 408 597 276 578 399 585 402 601 409 
463 296 459 451 543 283 507 472 469 420 517 483 616 334 610 436 559 330 511 509 492 413 537 447 
455 324 460 539 506 292 490 570 499 369 512 506 532 352 537 463 496 274 470 429 536 288 544 353 
459 332 443 564 522 287 439 543 575 345 501 461 468 361 450 474 502 311 492 438 552 341 552 404 
292 118 288 205 357 105 312 332 355 123 235 432 479 184 491 206 578 205 623 194 620 326 664 396 
267 84 269 123 258 152 252 257 227 177 202 416 480 103 508 84 554 239 589 199 633 342 652 382 
321 2 249 113 359 35 265 263 321 -42 181 416 472 40 441 69 539 208 510 223 627 353 558 382 
308 -42 265 95 350 -66 217 261 376 -69 186 425 407 5 402 53 486 201 488 244 555 356 558 372 
335 -90 275 58 402 -3 249 229 509 99 199 431 411 -28 355 33 477 191 370 245 554 356 436 371 
346 -36 286 145 405 -18 261 290 478 66 214 447 393 15 341 100 499 158 392 235 546 330 449 336 
346 25 286 179 409 2 254 305 441 11 238 447 406 63 366 132 465 181 354 255 553 339 432 351 
295 37 272 178 334 26 280 300 371 48 253 445 379 75 356 139 501 188 407 267 570 343 472 338 
255 147 307 65 260 262 349 58 239 352 367 52 367 116 398 94 446 195 507 186 463 308 546 344 
297 153 398 59 325 271 478 52 329 403 506 57 375 129 413 89 444 200 509 188 419 315 551 354 
435 134 434 111 506 197 513 165 570 286 563 212 383 120 405 110 436 172 522 203 293 321 651 312 
433 197 413 106 483 260 480 61 546 299 513 71 439 144 455 110 449 183 414 168 423 238 352 295 
374 205 392 124 398 210 453 95 360 222 378 123 501 183 524 120 528 211 442 173 641 268 424 275 
408 175 447 168 500 123 533 126 544 106 534 95 483 158 508 138 532 157 522 177 634 238 612 190 
424 114 450 246 525 49 572 210 558 61 601 153 497 125 501 182 565 142 559 222 618 241 623 247 
435 104 484 247 556 51 617 214 602 48 649 157 581 127 584 204 571 136 560 251 641 245 601 259 
453 100 472 222 558 46 562 182 588 14 564 114 635 111 640 190 585 96 617 243 647 218 643 253 
460 100 497 238 537 27 598 236 583 3 641 222 658 107 665 192 621 87 682 252 758 173 819 237 
469 101 503 243 552 31 594 249 605 12 590 237 687 99 695 186 686 110 747 242 844 147 874 209 
477 102 517 248 563 25 613 264 628 28 622 259 692 100 699 189 817 109 823 242 945 116 959 195 
479 126 530 268 561 69 614 285 486 197 606 272 691 110 709 208 766 90 825 248 898 92 936 193 
473 144 526 279 498 92 593 302 490 200 581 292 684 116 705 208 733 81 800 223 847 86 892 162 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
737 127 538 71 716 262 442 213 783 310 449 284 617 375 499 358 589 585 467 562 558 727 453 708 
739 144 541 74 743 284 443 215 798 314 457 311 615 395 495 371 592 621 461 586 565 776 445 753 
761 162 559 99 742 305 443 235 734 390 467 379 605 414 494 390 589 624 456 588 565 768 442 749 
741 187 562 124 698 331 442 264 654 464 466 422 587 431 484 408 587 646 436 618 554 781 430 745 
758 204 565 127 688 338 440 268 629 478 465 428 584 422 480 398 592 646 419 611 541 756 425 675 
741 198 563 126 670 340 432 273 612 479 454 447 567 422 465 398 589 658 419 602 534 786 407 695 
734 193 562 124 659 338 423 274 605 481 439 453 558 425 456 403 580 671 412 627 523 812 390 736 
728 191 558 122 657 340 415 275 603 479 426 448 556 426 451 408 580 684 419 648 510 831 380 776 
726 190 548 120 656 335 405 272 602 478 414 441 552 423 445 406 581 676 419 640 504 812 372 759 
714 188 535 120 653 331 396 272 601 474 401 445 549 421 438 407 578 669 415 637 511 801 361 753 
713 188 527 119 653 329 387 271 597 469 388 445 550 415 432 403 582 664 413 629 512 797 362 736 
700 175 499 117 644 328 359 270 589 465 356 445 537 414 415 402 571 662 392 627 510 795 341 754 
687 160 475 112 634 325 337 275 581 462 334 451 521 410 397 401 569 665 397 650 502 802 334 775 
669 153 450 110 614 323 319 281 580 459 314 452 511 410 383 404 564 663 390 661 473 753 312 749 
640 148 415 111 590 321 300 288 586 459 304 448 496 406 361 403 551 658 365 652 473 757 326 753 
630 144 402 111 587 314 297 290 591 457 304 445 493 410 359 408 530 658 360 650 482 796 327 785 
626 140 403 111 586 308 303 289 595 450 308 443 494 411 359 408 535 657 352 644 487 795 329 755 
621 136 397 114 588 305 303 292 599 440 315 445 494 417 367 417 537 665 361 647 488 809 332 749 
620 133 395 117 593 304 307 293 615 432 320 447 498 418 373 420 542 664 365 646 490 810 346 751 
618 133 395 117 594 304 311 293 637 421 315 446 502 424 377 422 545 665 381 655 496 834 361 807 
608 131 385 117 597 305 313 294 686 390 307 436 504 429 378 423 545 665 381 654 508 836 371 820 
605 131 377 119 598 308 315 317 705 374 306 430 508 432 380 426 545 670 374 667 513 829 376 814 
604 129 375 121 600 309 322 316 707 363 304 391 513 431 381 425 546 671 372 667 528 839 384 821 
601 128 371 122 600 309 325 315 704 353 303 380 513 430 380 424 545 670 369 667 527 834 380 820 
602 127 372 122 601 309 333 308 709 354 305 383 515 430 380 424 543 670 374 651 534 822 391 814 
601 124 372 122 601 309 336 303 709 357 305 385 516 430 380 423 544 669 376 652 536 821 403 810 
